Author full names,Title,DOI,Link,Source,Abstract,Author Keywords,Index Keywords,To include
"Tommasini, Riccardo (57078263700); Illievski, Filip (57188757237); Wijesiriwardene, Thilini (56112880900)",IMKG: The Internet Meme Knowledge Graph,10.1007/978-3-031-33455-9_21,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163407958&doi=10.1007%2f978-3-031-33455-9_21&partnerID=40&md5=eed3bbc7d7da6b8a54874f91086e2032,Scopus,"Internet Memes (IMs) are creative media that combine text and vision modalities that people use to describe their situation by reusing an existing, familiar situation. Prior work on IMs has focused on analyzing their spread over time or high-level classification tasks like hate speech detection, while a principled analysis of their stratified semantics is missing. Hypothesizing that Semantic Web technologies are appropriate to help us bridge this gap, we build the first Internet Meme Knowledge Graph (IMKG): an explicit representation with 2 million edges that capture the semantics encoded in the text, vision, and metadata of thousands of media frames and their adaptations as memes. IMKG is designed to fulfil seven requirements derived from the inherent characteristics of IMs. IMKG is based on a comprehensive semantic model, it is populated with data from representative IM sources, and enriched with entities extracted from text and vision connected through background knowledge from Wikidata. IMKG integrates its knowledge both in RDF and as a labelled property graph. We provide insights into the structure of IMKG, analyze its central concepts, and measure the effect of knowledge enrichment from different information modalities. We demonstrate its ability to support novel use cases, like querying for IMs that are based on films, and we provide insights into the signal captured by the structure and the content of its nodes. As a novel publicly available resource, IMKG opens the possibility for further work to study the semantics of IMs, develop novel reasoning tasks, and improve its quality. © 2023, The Author(s), under exclusive license to Springer Nature Switzerland AG.",content enrichment; internet memes; knowledge graphs,Resource Description Framework (RDF); Speech recognition; Classification tasks; Content enrichment; Creatives; Explicit representation; Inherent characteristics; Internet meme; Knowledge graphs; Semantic modelling; Semantic Web technology; Speech detection; Knowledge graph,FALSE
"Holzinger, Andreas (57210277270); Saranti, Anna (36761552200); Hauschild, Anne-Christin (56031840700); Beinecke, Jacqueline (57355211300); Heider, Dominik (16743488600); Roettger, Richard (6602630640); Mueller, Heimo (57200537541); Baumbach, Jan (12760494400); Pfeifer, Bastian (56244908600)",Human-in-the-Loop Integration with Domain-Knowledge Graphs for Explainable Federated Deep Learning,10.1007/978-3-031-40837-3_4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172197097&doi=10.1007%2f978-3-031-40837-3_4&partnerID=40&md5=162d932ab04353321eae8c2ccc4a38ce,Scopus,"We explore the integration of domain knowledge graphs into Deep Learning for improved interpretability and explainability using Graph Neural Networks (GNNs). Specifically, a protein-protein interaction (PPI) network is masked over a deep neural network for classification, with patient-specific multi-modal genomic features enriched into the PPI graph’s nodes. Subnetworks that are relevant to the classification (referred to as “disease subnetworks”) are detected using explainable AI. Federated learning is enabled by dividing the knowledge graph into relevant subnetworks, constructing an ensemble classifier, and allowing domain experts to analyze and manipulate detected subnetworks using a developed user interface. Furthermore, the human-in-the-loop principle can be applied with the incorporation of experts, interacting through a sophisticated User Interface (UI) driven by Explainable Artificial Intelligence (xAI) methods, changing the datasets to create counterfactual explanations. The adapted datasets could influence the local model’s characteristics and thereby create a federated version that distils their diverse knowledge in a centralized scenario. This work demonstrates the feasibility of the presented strategies, which were originally envisaged in 2021 and most of it has now been materialized into actionable items. In this paper, we report on some lessons learned during this project. © 2023, The Author(s).",Artificial Intelligence; Counterfactual Explanations; Explainable AI; Federated Learning; Graph Neural Networks; Human-in-the-Loop; Machine Learning,Domain Knowledge; Graph neural networks; Knowledge graph; Learning systems; Proteins; User interfaces; Counterfactual explanation; Counterfactuals; Domain knowledge; Explainable AI; Federated learning; Graph neural networks; Human-in-the-loop; Knowledge graphs; Machine-learning; Subnetworks; Deep neural networks,FALSE
"Chen, Jiaqiang (57191747259); Tandon, Niket (36769489100); Hariman, Charles Darwis (57191728034); de Melo, Gerard (23088528100)",Webbrain: Joint neural learning of large-scale commonsense knowledge,10.1007/978-3-319-46523-4_7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992660388&doi=10.1007%2f978-3-319-46523-4_7&partnerID=40&md5=90089f139c270de1680db66ceba0dfec,Scopus,"Despite the emergence and growth of numerous large knowledge graphs, many basic and important facts about our everyday world are not readily available on the Web. To address this, we present Web- Brain, a new approach for harvesting commonsense knowledge that relies on joint learning from Web-scale data to fill gaps in the knowledge acquisition. We train a neural network model to learn relations based on large numbers of textual patterns found on the Web. At the same time, the model learns vector representations of general word semantics. This joint approach allows us to generalize beyond the explicitly extracted information. Experiments show that we can obtain representations of words that reflect their semantics, yet also allow us to capture conceptual relationships and commonsense knowledge. © Springer International Publishing AG 2016.",,Knowledge acquisition; Knowledge representation; Commonsense knowledge; Knowledge graphs; Neural learning; Neural network model; New approaches; Textual patterns; Vector representations; Word Semantics; Semantic Web,FALSE
"Marinucci, Ludovica (57210563349); Mazzuca, Claudia (57235030500); Gangemi, Aldo (55605133800)",Exposing implicit biases and stereotypes in human and artificial intelligence: state of the art and challenges with a focus on gender,10.1007/s00146-022-01474-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130750746&doi=10.1007%2fs00146-022-01474-3&partnerID=40&md5=24ac258148462125e27a5a3f743b5834,Scopus,"Biases in cognition are ubiquitous. Social psychologists suggested biases and stereotypes serve a multifarious set of cognitive goals, while at the same time stressing their potential harmfulness. Recently, biases and stereotypes became the purview of heated debates in the machine learning community too. Researchers and developers are becoming increasingly aware of the fact that some biases, like gender and race biases, are entrenched in the algorithms some AI applications rely upon. Here, taking into account several existing approaches that address the problem of implicit biases and stereotypes, we propose that a strategy to cope with this phenomenon is to unmask those found in AI systems by understanding their cognitive dimension, rather than simply trying to correct algorithms. To this extent, we present a discussion bridging together findings from cognitive science and insights from machine learning that can be integrated in a state-of-the-art semantic network. Remarkably, this resource can be of assistance to scholars (e.g., cognitive and computer scientists) while at the same time contributing to refine AI regulations affecting social life. We show how only through a thorough understanding of the cognitive processes leading to biases, and through an interdisciplinary effort, we can make the best of AI technology. © 2022, The Author(s).",Cognitive semantics; Gender; Implicit biases; Knowledge graph; Word embeddings,Cognitive systems; Machine learning; Semantics; AI applications; AI systems; Cognitive semantics; Embeddings; Gender; Implicit bias; Knowledge graphs; Machine learning communities; State of the art; Word embedding; Knowledge graph,FALSE
"Adedugbe, Oluwasegun (56512154600); Benkhelifa, Elhadj (23388184900); Campion, Russell (57194777609); Al-Obeidat, Feras (35785711700); Bani Hani, Anoud (36809010100); Jayawickrama, Uchitha (55750528900)",Leveraging cloud computing for the semantic web: review and trends,10.1007/s00500-019-04559-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075881857&doi=10.1007%2fs00500-019-04559-2&partnerID=40&md5=1c31dc1d0ab4570a8fa4a5b15040d0ce,Scopus,"Semantic and cloud computing technologies have become vital elements for developing and deploying solutions across diverse fields in computing. While they are independent of each other, they can be integrated in diverse ways for developing solutions and this has been significantly explored in recent times. With the migration of web-based data and applications to cloud platforms and the evolution of the web itself from a social, web 2.0 to a semantic, web 3.0 comes as the convergence of both technologies. While several concepts and implementations have been provided regarding interactions between the two technologies from existing research, without an explicit classification of the modes of interaction, it can be quite challenging to articulate the interaction modes; hence, building upon them can be a very daunting task. Hence, this research identifies and describes the modes of interaction between them. Furthermore, a “cloud-driven” interaction mode which focuses on fully maximising cloud computing characteristics and benefits for driving the semantic web is described, providing an approach for evolving the semantic web and delivering automated semantic annotation on a large scale to web applications. © 2019, Springer-Verlag GmbH Germany, part of Springer Nature.",Cloud computing; Cloud driven; Semantic annotation; Semantic cloud; Semantic technologies; Semantic web,Cloud computing; Cloud computing technologies; Cloud platforms; Developing solutions; Diverse fields; Interaction modes; Semantic annotations; Semantic technologies; WEB application; Semantic Web,FALSE
"Boukhers, Zeyd (56816916900); Goswami, Prantik (57225119376); Jürjens, Jan (6602757070)",Knowledge guided multi-filter residual convolutional neural network for ICD coding from clinical text,10.1007/s00521-023-08581-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159438010&doi=10.1007%2fs00521-023-08581-2&partnerID=40&md5=6dae54dd4e30cf96ebd3eddd829d8c1c,Scopus,"A common challenge encountered when using Deep Neural Network models for automatic ICD coding is their potential inability to effectively handle unseen clinical texts, especially when these models are only trained on a limited number of examples. This is because these models rely solely on the patterns and relationships present in the training data, and may not be able to effectively incorporate additional knowledge about the relationships between medical entities. To address this issue, we introduce KG-MultiResCNN— K nowledge G uided Multi -filter Res idual C onvolutional N eural N etwork model, which combines training examples with external knowledge from the Wikidata Knowledge Graph (KG) in order to better capture the relationships between medical entities. The KG is a structured database that contains a wealth of information about various entities, including medical concepts and their relationships with one another. By incorporating this external knowledge into our model, we are able to improve its ability to predict ICD codes for new clinical texts. In our experiments with the MIMIC-III dataset, we found that the KG-MultiResCNN model significantly outperformed the baseline approaches. This demonstrates the effectiveness of using external knowledge, in addition to training examples, to improve the performance of deep learning models for automatic ICD coding. © 2023, The Author(s).",Automatic ICD Coding; Computer-Aided Diagnosis; Embedding Knowledge Graphs; Knowledge Guided Convolutional Neural Networks; Medical Entity Relationships,Convolution; Convolutional neural networks; Deep neural networks; Embeddings; Knowledge graph; Network coding; Automatic ICD coding; Convolutional neural network; Embedding knowledge graph; Embeddings; Entity-relationship; External knowledge; Knowledge graphs; Knowledge guided convolutional neural network; Medical entity relationship; Training example; Computer aided diagnosis,FALSE
"Rigoni, Davide (57309659200); Serafini, Luciano (7005585409); Sperduti, Alessandro (7004071191)",Object search by a concept-conditioned object detector,10.1007/s00521-024-09914-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85193529008&doi=10.1007%2fs00521-024-09914-5&partnerID=40&md5=137d951ef80ad64f0e0ba809692f68a7,Scopus,"Object detectors are used for searching all objects belonging to a pre-defined set of categories contained in a given picture. However, users are often not interested in finding all objects, but only those that pertain to a small set of categories or concepts. Nowadays, the standard approach to solve this task involves initially employing an object detector to identify all objects within the image, followed by refining the outcomes to retain only the ones of interest. Nevertheless, the object detector does not take advantage of the user’s prior intent that, when used, can potentially improve the detection performance of the model. This work presents a method to condition an existing object detector with the user’s intent, encoded as one or more concepts from the WordNet graph, to find just those objects of interest. The proposed approach takes advantage of existing datasets for object detection without the need for new annotations, and it allows to adapt the already existing object detector models with minor changes. The evaluation, performed on the COCO and the Visual Genome datasets considering several object detector architectures, shows that conditioning the search on concepts is actually beneficial. The code and the pre-trained model weights are released at: https://github.com/drigoni/Concept-Conditioned-Object-Detector. © The Author(s) 2024.",Concept-conditioned object detector; Object search; User intent; WordNet graph,Object recognition; Ontology; Concept-conditioned object detector; Condition; Detection performance; Detector modeling; Object detectors; Objects detection; Objects search; User intent; Wordnet; Wordnet graph; Object detection,FALSE
"Li, Sirui (57388332900); Wong, Kok Wai (7404759276); Zhu, Dengya (22037238600); Fung, Chun Che (16318682500)",Drug-CoV: a drug-origin knowledge graph discovering drug repurposing targeting COVID-19,10.1007/s10115-023-01923-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165001096&doi=10.1007%2fs10115-023-01923-5&partnerID=40&md5=7eabd93d0fc46c642bed3b04b3ae5b48,Scopus,"Drug repurposing is a technique for probing new usages of existing medicines, but its traditional methods, such as computational approaches, can be time-consuming and laborious. Recently, knowledge graphs (KGs) have emerged as a powerful approach for graph-based representation in drug repurposing, encoding entities and relations to predict new connections and facilitate drug discovery. As COVID-19 has become a major public health concern, it is critical to establish an appropriate COVID-19 KG for drug repurposing to combat the spread of the virus. However, most publicly available COVID-19 KGs lack support for multi-relations and comprehensive entity types. Moreover, none of them originates from COVID-19-related drugs, making it challenging to identify effective treatments. To tackle these issues, we developed Drug-CoV, a drug-origin and multi-relational COVID-19 KG. We evaluated the quality of Drug-CoV by performing link prediction and comparing the results to another publicly available COVID-19 KG. Our results showed that Drug-CoV outperformed the comparing KG in predicting new links between entities. Overall, Drug-CoV represents a valuable resource for COVID-19 drug repurposing efforts and demonstrates the potential of KGs for facilitating drug discovery. © 2023, The Author(s).",COVID-19; Drug repurposing; Graph-based representation; Knowledge graph,Forecasting; Graphic methods; Knowledge graph; Viruses; Computational approach; Drug discovery; Drug repurposing; Encodings; Entity-types; Graph-based representations; Health concerns; Knowledge graphs; Link prediction; Repurposing; COVID-19,FALSE
"Lai, Pei-Yuan (58096804400); Yang, Zhe-Rui (58096804300); Dai, Qing-Yun (7202735140); Liao, De-Zhang (58096703500); Wang, Chang-Dong (55157826700)",BiMuF: a bi-directional recommender system with multi-semantic filter for online recruitment,10.1007/s10115-023-01997-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174275589&doi=10.1007%2fs10115-023-01997-1&partnerID=40&md5=1a6c04d46fbcf2b0ab3c3122828b73db,Scopus,"Most existing recommendation research has been concentrated on unidirectional recommendation, i.e., only recommending items to users. However, the platform needs to achieve bi-directional recommendation in many real-world scenarios. For example, in an online recruitment scenario, the recommender system not only needs to recommend positions to candidates, but also recommend candidates to enterprises. In this paper, we develop a new bi-directional recommendation model for online recruitment termed (BiMuF) Bi-directional recommendation with Multi-semantic Filter. In BiMuF, an encoder component is utilized to learn the text embeddings, a multi-semantic filter component is designed to capture important graph representation, and a graph learning component is designed to learn the graph embeddings. In addition, a multi-task learning framework is designed to achieve bi-directional recommendations. In the multi-task learning framework, we share text embeddings and graph embeddings to alleviate the problems of data sparsity, data asymmetry, and feature generalization in online recruitment. Moreover, we conduct three new datasets based on a technology supply and demand docking platform namely South China Technology Commercialization Center, and three new datasets in job recruitment scenario namely Computer Technology-Related Job Recruitment. Extensive experiments in the real-world tasks show that BiMuF outperforms the state-of-the-art methods, verifying the effectiveness of the designs of our model. The code and the latter datasets are available at https://github.com/allminerlab. © The Author(s), under exclusive licence to Springer-Verlag London Ltd., part of Springer Nature 2023. Springer Nature or its licensor (e.g. a society or other partner) holds exclusive rights to this article under a publishing agreement with the author(s) or other rightsholder(s); author self-archiving of the accepted manuscript version of this article is solely governed by the terms of such publishing agreement and applicable law.",Bi-directional recommendation; Knowledge graph-based recommendation; Multi-semantic; Online recruitment,Economics; Engineering education; Graph embeddings; Graphic methods; Knowledge graph; Recommender systems; Bi-directional; Bi-directional recommendation; Embeddings; Graph embeddings; Graph-based; Knowledge graph-based recommendation; Knowledge graphs; Learn+; Multi-semantic; Online recruitment; Semantics,FALSE
"Sunkle, Sagar (25825744300); Saxena, Krati (57217282622); Patil, Ashwini (36198516400); Kulkarni, Vinay (8542305000)",AI-driven streamlined modeling: experiences and lessons learned from multiple domains,10.1007/s10270-022-00982-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124817521&doi=10.1007%2fs10270-022-00982-6&partnerID=40&md5=0e5ba812f55b5c6acb0ee92bc6c6d37b,Scopus,"Model-driven technologies (MD*), considered beneficial through abstraction and automation, have not enjoyed widespread adoption in the industry. In keeping with the recent trends, using AI techniques might help the benefits of MD* outweigh their costs. Although the modeling community has started using AI techniques, it is, in our opinion, quite limited and requires a change in perspective. We provide such a perspective through five industrial case studies where we use AI techniques in different modeling activities. We discuss our experiences and lessons learned, in some cases evolving purely modeling solutions with AI techniques, and in others considering the AI aids from the beginning. We believe that these case studies can help the researchers and practitioners make sense of various artifacts and data available to them and use applicable AI techniques to enhance suitable modeling activities. © 2022, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.",AI-driven; Domain modeling; Information extraction; Knowledge graphs; Natural language processing,Knowledge graph; Modeling languages; AI techniques; AI-driven; Domain model; Industrial case study; Information extraction; Knowledge graphs; Model communities; Model-driven; Multiple domains; Recent trends; Natural language processing systems,FALSE
"Peng, Ciyuan (57221909549); Xia, Feng (35239267100); Naseriparsa, Mehdi (57196049606); Osborne, Francesco (36675585600)",Knowledge Graphs: Opportunities and Challenges,10.1007/s10462-023-10465-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151406912&doi=10.1007%2fs10462-023-10465-9&partnerID=40&md5=0a230d93c9476f9208682668bee894d4,Scopus,"With the explosive growth of artificial intelligence (AI) and big data, it has become vitally important to organize and represent the enormous volume of knowledge appropriately. As graph data, knowledge graphs accumulate and convey knowledge of the real world. It has been well-recognized that knowledge graphs effectively represent complex information; hence, they rapidly gain the attention of academia and industry in recent years. Thus to develop a deeper understanding of knowledge graphs, this paper presents a systematic overview of this field. Specifically, we focus on the opportunities and challenges of knowledge graphs. We first review the opportunities of knowledge graphs in terms of two aspects: (1) AI systems built upon knowledge graphs; (2) potential application fields of knowledge graphs. Then, we thoroughly discuss severe technical challenges in this field, such as knowledge graph embeddings, knowledge acquisition, knowledge graph completion, knowledge fusion, and knowledge reasoning. We expect that this survey will shed new light on future research and the development of knowledge graphs. © 2023, The Author(s).",Artificial intelligence; Graph embedding; Graph learning; Knowledge engineering; Knowledge graphs,Graph embeddings; Graphic methods; Application fields; Artificial intelligence systems; AS graph; Complex information; Explosive growth; Graph data; Graph embeddings; Graph learning; Knowledge graphs; Real-world; Knowledge graph,FALSE
"Lymperaiou, Maria (57900314700); Stamou, Giorgos (7004137698)",A survey on knowledge-enhanced multimodal learning,10.1007/s10462-024-10825-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85203340177&doi=10.1007%2fs10462-024-10825-z&partnerID=40&md5=b260084a65c8680612aac9ec56f21743,Scopus,"Multimodal learning has been a field of increasing interest, aiming to combine various modalities in a single joint representation. Especially in the area of visiolinguistic (VL) learning multiple models and techniques have been developed, targeting a variety of tasks that involve images and text. VL models have reached unprecedented performances by extending the idea of Transformers, so that both modalities can learn from each other. Massive pre-training procedures enable VL models to acquire a certain level of real-world understanding, although many gaps can be identified: the limited comprehension of commonsense, factual, temporal and other everyday knowledge aspects questions the extendability of VL tasks. Knowledge graphs and other knowledge sources can fill those gaps by explicitly providing missing information, unlocking novel capabilities of VL models. At the same time, knowledge graphs enhance explainability, fairness and validity of decision making, issues of outermost importance for such complex implementations. The current survey aims to unify the fields of VL representation learning and knowledge graphs, and provides a taxonomy and analysis of knowledge-enhanced VL models. © The Author(s) 2024.",Knowledge graphs; Multimodal learning; Transformers; Vision-and-language,Adversarial machine learning; Contrastive Learning; Distribution transformers; Federated learning; Multi-task learning; Knowledge graphs; Learn+; Multi-modal learning; Multiple-modeling; Performance; Pre-training; Real-world; Training procedures; Transformer; Vision-and-language; Knowledge graph,FALSE
